name,lon_lat,coor_type
جبل الذعذاع,"[[35.590446, 28.439076]]",POINT
جبل الرابعة,"[[37.464752, 25.420132]]",POINT
جبل الراطية,"[[36.11897, 27.761829]]",POINT
جبل الربيق,"[[36.136608, 27.493801]]",POINT
جبل الرحل,"[[37.944481, 27.738547]]",POINT
جبل الرحى,"[[36.24115, 27.794895]]",POINT
جبل الرداد,"[[34.95105, 28.784587]]",POINT
جبل الردة,"[[34.715102, 28.232739]]",POINT
جبل الرصفة,"[[35.244999, 29.285238]]",POINT
جبل الرطمة,"[[36.402683, 27.625122]]",POINT
جبل الرغامه,"[[34.7579307, 28.4068893]]",POINT
جبل الركبة,"[[35.153675, 29.001846]]",POINT
جبل الركيب,"[[35.716209, 28.385239]]",POINT
جبل الرميميات,"[[35.521696, 28.666763]]",POINT
جبل الروا,"[[35.532253, 28.300159]]",POINT
جبل الريدان,"[[36.257672, 27.281585]]",POINT
جبل الريشة,"[[34.774733, 28.297691]]",POINT
جبل الزكرة,"[[35.086212, 28.791261]]",POINT
جبل الزور,"[[36.067085, 28.278294]]",POINT
جبل السفينة,"[[35.803199, 28.327153]]",POINT
جبل السنفاء,"[[37.639675, 25.038528]]",POINT
جبل السنقاء,"[[37.776318, 25.719509]]",POINT
جبل السويقة,"[[35.539742, 27.942524]]",POINT
جبل السيالة,"[[35.306625, 29.008284]]",POINT
جبل السييل,"[[36.872134, 26.967831]]",POINT
جبل الشايب,"[[37.110379, 28.98895]]",POINT
جبل الشبرة,"[[37.701645, 24.947205]]",POINT
جبل الشبيبة,"[[36.600437, 27.09177]]",POINT
جبل الشقيق,"[[35.945828, 28.283336]]",POINT
جبل الشلفحية,"[[39.690149, 27.092392]]",POINT
جبل الشمالي,"[[37.494793, 25.068054]]",POINT
جبل الشهبي,"[[35.017698, 28.823082]]",POINT
جبل الصبغ,"[[35.797191, 28.363502]]",POINT
جبل الصفرا,"[[35.11106, 28.542287]]",POINT
جبل الصلعاء,"[[36.110344, 27.636108]]",POINT
جبل الصلعاء,"[[37.21962, 26.06575]]",POINT
جبل الضبعي,"[[34.959354, 28.530636]]",POINT
جبل الضبعية,"[[36.664295, 26.673946]]",POINT
جبل الضرس,"[[35.906711, 27.295296]]",POINT
جبل الطف,"[[36.440105, 27.679195]]",POINT
جبل الظلما,"[[36.430879, 27.32965]]",POINT
جبل الظماء,"[[35.879631, 27.570877]]",POINT
جبل العاقر,"[[36.059232, 28.159118]]",POINT
جبل العالية,"[[35.165005, 29.26054]]",POINT
جبل العبد,"[[36.226687, 28.200102]]",POINT
جبل العبد,"[[39.627814, 27.143354]]",POINT
جبل العبدة,"[[39.088111, 27.171872]]",POINT
جبل العجمي,"[[39.618566, 27.07087]]",POINT
جبل العراق,"[[36.674681, 27.348661]]",POINT
جبل العراق,"[[36.761091, 29.266291]]",POINT
جبل العرف,"[[37.279186, 25.92104]]",POINT
جبل العرفاء,"[[37.482605, 27.422218]]",POINT
جبل العريش,"[[36.174374, 27.605724]]",POINT
جبل العقابل,"[[36.832523, 26.792908]]",POINT
جبل الغراب,"[[35.333769, 28.463602]]",POINT
جبل الغرابة,"[[35.66469, 28.365905]]",POINT
جبل الغرابة,"[[36.434097, 27.038383]]",POINT
جبل الغرابة,"[[36.594601, 27.455006]]",POINT
جبل الغرابة,"[[36.716652, 29.6418]]",POINT
جبل الغرابة,"[[37.35918, 25.19268]]",POINT
جبل الفراة,"[[36.501389, 27.038898]]",POINT
جبل الفرول,"[[35.34203, 29.12334]]",POINT
جبل القرين,"[[36.024685, 27.366428]]",POINT
جبل القرين,"[[36.76255, 27.526846]]",POINT
جبل القرينة,"[[36.02726, 28.322561]]",POINT
جبل القصعة,"[[36.068566, 28.309815]]",POINT
جبل القصير,"[[35.18687, 28.793707]]",POINT
جبل القطار,"[[35.500152, 28.876426]]",POINT
جبل القطعاء,"[[36.994915, 26.205826]]",POINT
جبل القطعاء,"[[37.635899, 25.387173]]",POINT
جبل القلوب,"[[36.566105, 27.321625]]",POINT
